Date,Open,High,Low,Close,Volume,Adj Close
2011-11-03,13.50,13.50,13.50,13.50,000,13.21
2011-11-02,13.38,13.38,13.38,13.38,000,13.10
2011-11-01,13.11,13.11,13.11,13.11,000,12.83
2011-10-31,13.49,13.49,13.49,13.49,000,13.20
2011-10-28,13.96,13.96,13.96,13.96,000,13.66
2011-10-27,13.92,13.92,13.92,13.92,000,13.62
2011-10-26,13.40,13.40,13.40,13.40,000,13.12
2011-10-25,13.23,13.23,13.23,13.23,000,12.95
2011-10-24,13.46,13.46,13.46,13.46,000,13.17
2011-10-21,13.02,13.02,13.02,13.02,000,12.74
2011-10-20,12.78,12.78,12.78,12.78,000,12.51
2011-10-19,12.91,12.91,12.91,12.91,000,12.64
2011-10-18,13.02,13.02,13.02,13.02,000,12.74
2011-10-17,12.86,12.86,12.86,12.86,000,12.59
2011-10-14,13.10,13.10,13.10,13.10,000,12.82
2011-10-13,12.89,12.89,12.89,12.89,000,12.62
2011-10-12,12.83,12.83,12.83,12.83,000,12.56
2011-10-11,12.60,12.60,12.60,12.60,000,12.33
2011-10-10,12.52,12.52,12.52,12.52,000,12.25
2011-10-07,12.12,12.12,12.12,12.12,000,11.86
2011-10-06,12.23,12.23,12.23,12.23,000,11.97
2011-10-05,11.88,11.88,11.88,11.88,000,11.63
2011-10-04,11.63,11.63,11.63,11.63,000,11.38
2011-10-03,11.47,11.47,11.47,11.47,000,11.23
2011-09-30,11.85,11.85,11.85,11.85,000,11.60
2011-09-29,12.19,12.19,12.19,12.19,000,11.93
2011-09-28,12.14,12.14,12.14,12.14,000,11.88
2011-09-27,12.44,12.44,12.44,12.44,000,12.18
2011-09-26,12.15,12.15,12.15,12.15,000,11.89
2011-09-23,12.06,12.06,12.06,12.06,000,11.80
2011-09-22,12.04,12.04,12.04,12.04,000,11.78
2011-09-21,12.77,12.77,12.77,12.77,000,12.50
2011-09-20,13.16,13.16,13.16,13.16,000,12.88
2011-09-19,13.24,13.24,13.24,13.24,000,12.96
2011-09-16,13.60,13.60,13.60,13.60,000,13.31
2011-09-15,13.59,13.59,13.59,13.59,000,13.30
2011-09-14,13.45,13.45,13.45,13.45,000,13.16
2011-09-13,13.44,13.44,13.44,13.44,000,13.15
2011-09-12,13.40,13.40,13.40,13.40,000,13.12
2011-09-09,13.50,13.50,13.50,13.50,000,13.21
2011-09-08,13.93,13.93,13.93,13.93,000,13.63
2011-09-07,14.03,14.03,14.03,14.03,000,13.73
2011-09-06,13.57,13.57,13.57,13.57,000,13.28
2011-09-02,13.84,13.84,13.84,13.84,000,13.55
2011-09-01,14.15,14.15,14.15,14.15,000,13.85
2011-08-31,14.21,14.21,14.21,14.21,000,13.91
2011-08-30,13.99,13.99,13.99,13.99,000,13.69
2011-08-29,13.85,13.85,13.85,13.85,000,13.56
2011-08-26,13.44,13.44,13.44,13.44,000,13.15
2011-08-25,13.31,13.31,13.31,13.31,000,13.03
2011-08-24,13.51,13.51,13.51,13.51,000,13.22
2011-08-23,13.60,13.60,13.60,13.60,000,13.31
2011-08-22,13.24,13.24,13.24,13.24,000,12.96
2011-08-19,13.16,13.16,13.16,13.16,000,12.88
2011-08-18,13.33,13.33,13.33,13.33,000,13.05
2011-08-17,13.91,13.91,13.91,13.91,000,13.61
2011-08-16,13.81,13.81,13.81,13.81,000,13.52
2011-08-15,13.92,13.92,13.92,13.92,000,13.62
2011-08-12,13.50,13.50,13.50,13.50,000,13.21
2011-08-11,13.49,13.49,13.49,13.49,000,13.20
2011-08-10,12.91,12.91,12.91,12.91,000,12.64
2011-08-09,13.42,13.42,13.42,13.42,000,13.13
2011-08-08,12.96,12.96,12.96,12.96,000,12.68
2011-08-05,14.07,14.07,14.07,14.07,000,13.77
2011-08-04,14.19,14.19,14.19,14.19,000,13.89
2011-08-03,14.98,14.98,14.98,14.98,000,14.66
2011-08-02,15.13,15.13,15.13,15.13,000,14.81
2011-08-01,15.54,15.54,15.54,15.54,000,15.21
2011-07-29,15.51,15.51,15.51,15.51,000,15.18
2011-07-28,15.60,15.60,15.60,15.60,000,15.27
2011-07-27,15.66,15.66,15.66,15.66,000,15.33
2011-07-26,15.91,15.91,15.91,15.91,000,15.57
2011-07-25,15.81,15.81,15.81,15.81,000,15.47
2011-07-22,15.88,15.88,15.88,15.88,000,15.54
2011-07-21,15.84,15.84,15.84,15.84,000,15.50
2011-07-20,15.66,15.66,15.66,15.66,000,15.33
2011-07-19,15.62,15.62,15.62,15.62,000,15.29
2011-07-18,15.43,15.43,15.43,15.43,000,15.10
2011-07-15,15.62,15.62,15.62,15.62,000,15.29
2011-07-14,15.52,15.52,15.52,15.52,000,15.19
2011-07-13,15.65,15.65,15.65,15.65,000,15.32
2011-07-12,15.49,15.49,15.49,15.49,000,15.16
2011-07-11,15.61,15.61,15.61,15.61,000,15.28
2011-07-08,15.98,15.98,15.98,15.98,000,15.64
2011-07-07,16.16,16.16,16.16,16.16,000,15.82
2011-07-06,16.04,16.04,16.04,16.04,000,15.70
2011-07-05,16.13,16.13,16.13,16.13,000,15.79
2011-07-01,16.11,16.11,16.11,16.11,000,15.77
2011-06-30,15.91,15.91,15.91,15.91,000,15.57
